,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
47,10.0,10.0,4.0,10.0,4.0,3.0,10.0,10.0,3.0,8.0,6.0,3.0,8.0,3.0,13.0,8.0,4.0,10.0,3.0,13.0,10.0,3.0,10.0,3.0,9.0,13.0,4.0,3.0,11.0,8.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,13.0,12.0,4.0,3.0,9.0,3.0,3.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
48,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,3.0,8.0,10.0,3.0,8.0,4.0,10.0,10.0,3.0,10.0,6.0,10.0,3.0,9.0,7.0,4.0,3.0,10.0,8.0,3.0,13.0,8.0,3.0,7.0,3.0,4.0,8.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,8.0,3.0,3.0,3.0,11.0,3.0,4.0,3.0,3.0,3.0,13.0,3.0,3.0,8.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,3.0,3.0,11.0
49,10.0,10.0,4.0,10.0,4.0,3.0,10.0,13.0,4.0,9.0,13.0,3.0,8.0,4.0,13.0,9.0,13.0,7.0,3.0,13.0,14.0,3.0,14.0,3.0,11.0,13.0,13.0,3.0,4.0,12.0,3.0,4.0,11.0,3.0,3.0,11.0,6.0,8.0,6.0,11.0,6.0,4.0,14.0,12.0,10.0,3.0,12.0,3.0,3.0,11.0,12.0,3.0,6.0,3.0,11.0,3.0,13.0,11.0,4.0,11.0,3.0,4.0,3.0,13.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,12.0
50,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,4.0,3.0,6.0,3.0,7.0,3.0,5.0,7.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,13.0,6.0,5.0,6.0,13.0,6.0,4.0,10.0,3.0,13.0,3.0,4.0,3.0,6.0,13.0,4.0,3.0,6.0,3.0,11.0,3.0,3.0,13.0,7.0,4.0,3.0,4.0,3.0,10.0,13.0,3.0,3.0,7.0,14.0,3.0,3.0,5.0
51,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,7.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,13.0,4.0,5.0,3.0,13.0,4.0,3.0,10.0,3.0,4.0,3.0,4.0,3.0,6.0,13.0,4.0,3.0,4.0,3.0,11.0,3.0,3.0,3.0,7.0,5.0,3.0,4.0,3.0,10.0,13.0,3.0,3.0,3.0,14.0,3.0,3.0,4.0
52,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,6.0,3.0,6.0,3.0,5.0,7.0,4.0,3.0,4.0,4.0,3.0,4.0,11.0,3.0,3.0,11.0,6.0,8.0,3.0,11.0,6.0,3.0,10.0,12.0,13.0,3.0,12.0,3.0,3.0,11.0,12.0,3.0,4.0,3.0,11.0,3.0,13.0,13.0,3.0,12.0,3.0,4.0,3.0,10.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,12.0
53,10.0,11.0,10.0,10.0,10.0,10.0,10.0,13.0,10.0,8.0,13.0,3.0,8.0,10.0,13.0,8.0,13.0,10.0,10.0,13.0,10.0,6.0,10.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,13.0,8.0,14.0,7.0,3.0,4.0,11.0,3.0,4.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,14.0,6.0,3.0,11.0,3.0,4.0,4.0,10.0,3.0,13.0,3.0,7.0,8.0,4.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,13.0,12.0
54,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,13.0,4.0,6.0,7.0,4.0,13.0,3.0,3.0,3.0,3.0,4.0,13.0,4.0,3.0,4.0,4.0,3.0,3.0,8.0,3.0,3.0,13.0,4.0,8.0,6.0,13.0,4.0,4.0,10.0,12.0,4.0,3.0,9.0,3.0,6.0,13.0,11.0,3.0,6.0,3.0,11.0,3.0,3.0,3.0,7.0,8.0,3.0,4.0,3.0,10.0,13.0,3.0,3.0,3.0,14.0,3.0,3.0,12.0
55,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,13.0,4.0,4.0,6.0,3.0,13.0,3.0,3.0,3.0,3.0,4.0,13.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,14.0,3.0,3.0,4.0,5.0,6.0,4.0,4.0,4.0,10.0,12.0,4.0,3.0,4.0,14.0,3.0,3.0,11.0,3.0,6.0,4.0,10.0,3.0,3.0,3.0,4.0,8.0,4.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,13.0,3.0,13.0,12.0
56,14.0,14.0,13.0,14.0,13.0,14.0,11.0,13.0,10.0,9.0,13.0,14.0,8.0,10.0,13.0,9.0,13.0,14.0,10.0,13.0,14.0,6.0,14.0,3.0,11.0,13.0,13.0,3.0,14.0,12.0,3.0,11.0,11.0,3.0,6.0,11.0,7.0,8.0,6.0,11.0,6.0,4.0,14.0,12.0,10.0,3.0,12.0,3.0,3.0,11.0,12.0,3.0,6.0,3.0,11.0,3.0,13.0,11.0,4.0,11.0,3.0,4.0,3.0,13.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,12.0
57,10.0,10.0,4.0,10.0,4.0,3.0,10.0,10.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,8.0,4.0,3.0,4.0,3.0,10.0,3.0,10.0,3.0,9.0,7.0,4.0,3.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,13.0,3.0,4.0,3.0,9.0,3.0,6.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,3.0,7.0,8.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
58,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,6.0,3.0,6.0,3.0,5.0,7.0,4.0,3.0,3.0,4.0,3.0,4.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,8.0,3.0,3.0,3.0,12.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,4.0,12.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,11.0
59,10.0,10.0,4.0,10.0,4.0,3.0,10.0,11.0,4.0,9.0,7.0,3.0,8.0,4.0,13.0,9.0,6.0,10.0,3.0,13.0,13.0,3.0,13.0,3.0,9.0,13.0,4.0,3.0,11.0,12.0,3.0,3.0,8.0,10.0,3.0,11.0,4.0,11.0,6.0,11.0,4.0,4.0,14.0,12.0,4.0,3.0,9.0,10.0,3.0,11.0,11.0,3.0,6.0,4.0,11.0,3.0,13.0,3.0,4.0,8.0,4.0,4.0,3.0,14.0,10.0,3.0,3.0,3.0,14.0,3.0,10.0,12.0
60,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,6.0,3.0,6.0,3.0,5.0,6.0,6.0,3.0,3.0,4.0,3.0,4.0,11.0,4.0,3.0,3.0,6.0,8.0,6.0,4.0,6.0,4.0,10.0,3.0,13.0,3.0,11.0,3.0,3.0,3.0,12.0,3.0,6.0,7.0,10.0,3.0,3.0,13.0,4.0,12.0,7.0,4.0,3.0,10.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,12.0
61,10.0,10.0,4.0,10.0,4.0,3.0,10.0,13.0,4.0,9.0,13.0,3.0,8.0,4.0,3.0,9.0,13.0,13.0,3.0,3.0,13.0,3.0,13.0,3.0,11.0,7.0,13.0,3.0,13.0,11.0,3.0,4.0,11.0,3.0,3.0,11.0,7.0,8.0,3.0,11.0,6.0,3.0,3.0,3.0,13.0,3.0,11.0,3.0,3.0,11.0,12.0,3.0,4.0,3.0,3.0,3.0,13.0,13.0,3.0,12.0,3.0,4.0,3.0,3.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,11.0
62,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,3.0,8.0,10.0,3.0,8.0,4.0,13.0,10.0,3.0,10.0,3.0,10.0,3.0,11.0,7.0,4.0,3.0,13.0,8.0,3.0,4.0,11.0,3.0,3.0,3.0,7.0,8.0,6.0,4.0,6.0,4.0,13.0,3.0,13.0,3.0,11.0,3.0,3.0,3.0,12.0,3.0,6.0,3.0,10.0,3.0,13.0,13.0,4.0,12.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,12.0
63,10.0,10.0,4.0,10.0,4.0,3.0,10.0,11.0,4.0,9.0,3.0,3.0,8.0,4.0,3.0,9.0,6.0,3.0,3.0,3.0,13.0,3.0,13.0,3.0,11.0,7.0,6.0,3.0,4.0,11.0,3.0,4.0,11.0,4.0,3.0,11.0,6.0,8.0,3.0,11.0,6.0,3.0,14.0,3.0,13.0,3.0,12.0,3.0,3.0,11.0,12.0,3.0,4.0,7.0,11.0,3.0,13.0,13.0,3.0,12.0,7.0,4.0,3.0,14.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,11.0
64,14.0,10.0,4.0,10.0,4.0,3.0,11.0,13.0,4.0,9.0,13.0,14.0,8.0,4.0,13.0,9.0,13.0,7.0,3.0,13.0,14.0,3.0,14.0,3.0,9.0,13.0,13.0,3.0,4.0,12.0,3.0,3.0,8.0,14.0,3.0,11.0,4.0,11.0,3.0,11.0,4.0,3.0,14.0,12.0,4.0,3.0,9.0,14.0,3.0,11.0,11.0,3.0,4.0,4.0,11.0,3.0,13.0,3.0,3.0,8.0,4.0,4.0,3.0,14.0,10.0,3.0,3.0,3.0,14.0,3.0,13.0,12.0
65,10.0,10.0,4.0,10.0,4.0,3.0,10.0,13.0,3.0,8.0,13.0,3.0,8.0,3.0,13.0,8.0,13.0,10.0,4.0,13.0,10.0,3.0,10.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,3.0,8.0,14.0,3.0,4.0,4.0,12.0,4.0,4.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,14.0,6.0,3.0,11.0,3.0,4.0,4.0,10.0,3.0,13.0,3.0,7.0,8.0,4.0,4.0,3.0,14.0,4.0,3.0,3.0,10.0,13.0,3.0,13.0,12.0
66,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,13.0,14.0,4.0,4.0,13.0,4.0,13.0,7.0,4.0,13.0,3.0,3.0,3.0,3.0,4.0,13.0,13.0,3.0,4.0,4.0,3.0,3.0,8.0,3.0,3.0,14.0,4.0,8.0,6.0,14.0,4.0,4.0,10.0,12.0,4.0,3.0,9.0,3.0,6.0,14.0,11.0,3.0,6.0,3.0,11.0,3.0,13.0,3.0,7.0,8.0,3.0,4.0,3.0,10.0,13.0,3.0,3.0,3.0,14.0,3.0,3.0,12.0
67,13.0,10.0,4.0,10.0,4.0,3.0,11.0,13.0,3.0,8.0,13.0,13.0,8.0,3.0,13.0,8.0,13.0,10.0,3.0,13.0,10.0,3.0,10.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,3.0,8.0,14.0,3.0,3.0,4.0,12.0,3.0,4.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,14.0,3.0,3.0,11.0,3.0,4.0,4.0,10.0,3.0,13.0,3.0,3.0,8.0,4.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,13.0,12.0
68,14.0,14.0,13.0,14.0,13.0,13.0,11.0,13.0,10.0,12.0,13.0,14.0,9.0,10.0,14.0,9.0,13.0,10.0,10.0,13.0,14.0,14.0,14.0,3.0,9.0,13.0,13.0,3.0,11.0,12.0,3.0,13.0,8.0,3.0,7.0,11.0,4.0,8.0,3.0,11.0,4.0,3.0,14.0,12.0,4.0,3.0,9.0,3.0,4.0,11.0,11.0,3.0,4.0,3.0,11.0,3.0,13.0,3.0,3.0,8.0,3.0,4.0,3.0,14.0,10.0,3.0,3.0,3.0,14.0,3.0,3.0,12.0
69,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,6.0,4.0,4.0,4.0,10.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,3.0,10.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,4.0
70,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,3.0,3.0,4.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,10.0,3.0,4.0,3.0,9.0,3.0,6.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,3.0,3.0,7.0,8.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
71,13.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,11.0,12.0,13.0,13.0,9.0,10.0,14.0,8.0,13.0,14.0,10.0,13.0,11.0,13.0,11.0,3.0,11.0,13.0,13.0,3.0,14.0,8.0,3.0,7.0,11.0,3.0,4.0,6.0,7.0,8.0,6.0,4.0,6.0,4.0,13.0,12.0,13.0,3.0,12.0,3.0,6.0,3.0,12.0,3.0,7.0,3.0,10.0,3.0,13.0,13.0,7.0,12.0,3.0,4.0,3.0,14.0,6.0,3.0,3.0,7.0,13.0,3.0,3.0,12.0
72,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,6.0,3.0,7.0,3.0,5.0,7.0,6.0,3.0,4.0,4.0,3.0,4.0,11.0,4.0,3.0,10.0,6.0,8.0,6.0,10.0,6.0,4.0,3.0,3.0,13.0,3.0,11.0,3.0,3.0,10.0,12.0,3.0,6.0,7.0,3.0,3.0,3.0,13.0,4.0,12.0,7.0,4.0,3.0,3.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,11.0
73,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,6.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,3.0,3.0,4.0
74,10.0,10.0,4.0,10.0,4.0,3.0,10.0,13.0,4.0,9.0,13.0,3.0,8.0,4.0,3.0,9.0,13.0,13.0,4.0,3.0,13.0,3.0,13.0,3.0,11.0,7.0,13.0,3.0,14.0,12.0,3.0,4.0,11.0,3.0,3.0,13.0,7.0,8.0,6.0,13.0,6.0,4.0,14.0,3.0,13.0,3.0,12.0,3.0,6.0,13.0,12.0,3.0,6.0,3.0,11.0,3.0,13.0,13.0,7.0,12.0,3.0,4.0,3.0,13.0,13.0,3.0,3.0,7.0,14.0,3.0,3.0,12.0
75,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,6.0,3.0,7.0,3.0,5.0,7.0,4.0,3.0,3.0,4.0,3.0,4.0,11.0,3.0,3.0,3.0,6.0,8.0,6.0,4.0,6.0,4.0,3.0,3.0,13.0,3.0,11.0,3.0,6.0,3.0,12.0,3.0,6.0,3.0,3.0,3.0,3.0,13.0,7.0,12.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,11.0
76,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,3.0,3.0,4.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,8.0,3.0,6.0,3.0,11.0,3.0,6.0,3.0,3.0,3.0,13.0,3.0,7.0,8.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,3.0,3.0,11.0
77,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,8.0,3.0,3.0,3.0,11.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,11.0
78,10.0,11.0,10.0,10.0,11.0,10.0,10.0,11.0,10.0,9.0,7.0,3.0,8.0,10.0,13.0,9.0,6.0,13.0,10.0,13.0,14.0,6.0,14.0,3.0,11.0,13.0,6.0,3.0,14.0,12.0,3.0,13.0,11.0,4.0,7.0,11.0,7.0,8.0,6.0,11.0,6.0,4.0,14.0,12.0,10.0,3.0,12.0,3.0,4.0,11.0,12.0,3.0,6.0,7.0,11.0,3.0,13.0,11.0,4.0,11.0,7.0,4.0,3.0,13.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,12.0
79,10.0,11.0,10.0,11.0,11.0,10.0,10.0,11.0,10.0,9.0,7.0,3.0,8.0,10.0,13.0,9.0,6.0,10.0,10.0,13.0,14.0,6.0,14.0,10.0,9.0,13.0,4.0,11.0,11.0,12.0,3.0,11.0,8.0,3.0,6.0,11.0,4.0,8.0,6.0,11.0,4.0,4.0,14.0,12.0,4.0,3.0,9.0,3.0,4.0,11.0,11.0,3.0,6.0,3.0,11.0,3.0,13.0,3.0,4.0,8.0,3.0,11.0,3.0,14.0,10.0,3.0,3.0,3.0,14.0,3.0,3.0,12.0
80,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,6.0,3.0,6.0,3.0,5.0,7.0,6.0,3.0,4.0,4.0,3.0,4.0,11.0,4.0,3.0,11.0,6.0,8.0,3.0,11.0,6.0,3.0,3.0,3.0,13.0,3.0,11.0,3.0,3.0,11.0,12.0,3.0,4.0,7.0,3.0,3.0,3.0,13.0,3.0,12.0,7.0,4.0,3.0,3.0,10.0,3.0,3.0,7.0,10.0,3.0,3.0,11.0
81,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,3.0,3.0,4.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,8.0,3.0,3.0,3.0,11.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,4.0,8.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,3.0,3.0,11.0
82,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,4.0,3.0,6.0,3.0,7.0,3.0,5.0,7.0,6.0,3.0,4.0,4.0,3.0,4.0,11.0,4.0,3.0,13.0,6.0,8.0,6.0,13.0,6.0,4.0,3.0,3.0,13.0,3.0,12.0,3.0,6.0,13.0,12.0,3.0,6.0,7.0,3.0,3.0,13.0,13.0,7.0,12.0,7.0,4.0,3.0,3.0,13.0,3.0,3.0,7.0,14.0,3.0,3.0,11.0
83,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,3.0,8.0,10.0,13.0,8.0,4.0,10.0,10.0,13.0,10.0,3.0,10.0,3.0,9.0,13.0,4.0,3.0,11.0,8.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,3.0,4.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,3.0,3.0,3.0,11.0,3.0,3.0,3.0,10.0,3.0,13.0,3.0,3.0,8.0,3.0,4.0,3.0,13.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
84,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,13.0,4.0,6.0,7.0,4.0,13.0,3.0,3.0,3.0,3.0,4.0,13.0,4.0,3.0,4.0,4.0,3.0,3.0,8.0,3.0,3.0,13.0,4.0,8.0,3.0,13.0,4.0,3.0,10.0,12.0,4.0,3.0,9.0,3.0,6.0,13.0,11.0,3.0,4.0,3.0,11.0,3.0,3.0,3.0,7.0,8.0,3.0,4.0,3.0,10.0,13.0,3.0,3.0,3.0,14.0,3.0,3.0,12.0
85,13.0,11.0,13.0,10.0,13.0,13.0,11.0,13.0,10.0,8.0,13.0,13.0,8.0,10.0,13.0,8.0,13.0,10.0,10.0,13.0,10.0,6.0,10.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,13.0,8.0,14.0,7.0,3.0,4.0,12.0,3.0,4.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,14.0,6.0,3.0,11.0,3.0,4.0,4.0,10.0,3.0,13.0,3.0,7.0,8.0,4.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,13.0,12.0
86,13.0,13.0,6.0,13.0,4.0,3.0,11.0,13.0,3.0,8.0,13.0,13.0,8.0,3.0,13.0,8.0,13.0,14.0,4.0,13.0,10.0,3.0,10.0,3.0,11.0,13.0,13.0,3.0,14.0,8.0,3.0,4.0,11.0,4.0,3.0,3.0,7.0,8.0,6.0,4.0,6.0,4.0,13.0,12.0,13.0,3.0,12.0,3.0,6.0,3.0,12.0,3.0,6.0,7.0,10.0,3.0,13.0,13.0,7.0,12.0,7.0,4.0,3.0,14.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,12.0
87,13.0,13.0,13.0,13.0,13.0,13.0,11.0,13.0,10.0,12.0,13.0,13.0,9.0,10.0,14.0,8.0,13.0,10.0,10.0,13.0,10.0,14.0,11.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,13.0,8.0,3.0,7.0,3.0,4.0,8.0,6.0,7.0,4.0,4.0,13.0,12.0,4.0,3.0,9.0,3.0,4.0,4.0,11.0,3.0,7.0,3.0,10.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
88,13.0,13.0,13.0,13.0,13.0,13.0,11.0,13.0,10.0,8.0,13.0,13.0,9.0,10.0,13.0,8.0,13.0,10.0,10.0,13.0,10.0,6.0,10.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,13.0,8.0,14.0,7.0,3.0,4.0,11.0,3.0,4.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,14.0,6.0,3.0,11.0,3.0,4.0,4.0,10.0,3.0,13.0,3.0,7.0,8.0,4.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,14.0,12.0
89,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,6.0,3.0,7.0,3.0,5.0,7.0,4.0,3.0,4.0,4.0,3.0,4.0,11.0,3.0,3.0,11.0,6.0,8.0,6.0,11.0,6.0,4.0,10.0,3.0,10.0,3.0,11.0,3.0,3.0,11.0,12.0,3.0,6.0,3.0,11.0,3.0,13.0,11.0,4.0,11.0,3.0,4.0,3.0,10.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,12.0
90,3.0,3.0,4.0,3.0,4.0,3.0,3.0,13.0,4.0,9.0,13.0,3.0,8.0,4.0,13.0,9.0,13.0,7.0,3.0,13.0,14.0,3.0,14.0,3.0,9.0,13.0,13.0,3.0,4.0,12.0,3.0,4.0,8.0,3.0,3.0,11.0,4.0,8.0,6.0,11.0,4.0,4.0,10.0,12.0,4.0,3.0,9.0,3.0,3.0,11.0,12.0,3.0,6.0,3.0,11.0,3.0,13.0,3.0,4.0,12.0,3.0,4.0,3.0,10.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,12.0
91,13.0,10.0,13.0,10.0,13.0,13.0,11.0,13.0,10.0,8.0,13.0,13.0,8.0,10.0,13.0,8.0,13.0,10.0,10.0,13.0,10.0,3.0,10.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,3.0,8.0,14.0,3.0,3.0,4.0,12.0,3.0,4.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,14.0,6.0,3.0,11.0,3.0,4.0,4.0,10.0,3.0,13.0,3.0,7.0,8.0,4.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,13.0,12.0
92,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,7.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,6.0,4.0,4.0,4.0,10.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,3.0,3.0,4.0,8.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
93,10.0,10.0,10.0,10.0,11.0,10.0,10.0,11.0,10.0,9.0,7.0,3.0,8.0,10.0,3.0,9.0,6.0,10.0,10.0,3.0,13.0,3.0,13.0,3.0,9.0,7.0,4.0,3.0,10.0,11.0,3.0,3.0,8.0,3.0,3.0,10.0,4.0,8.0,6.0,10.0,4.0,4.0,3.0,3.0,4.0,3.0,8.0,3.0,3.0,10.0,11.0,3.0,6.0,3.0,3.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,3.0,10.0,3.0,3.0,3.0,10.0,3.0,3.0,11.0
